transaction_id,timestamp,customer_id,quantity,discount_applied,gross_revenue,campaign_id,refund_flag
48561,03/25/2023 0:20,36630,1,0,156.43,22,0
48562,11/13/2022 21:10,28682,1,0,78.77,6,0
48563,03/18/2022 12:54,30370,1,0.05,,36,0
48564,11/04/2022 1:21,37571,1,0,94.7,8,0
48565,10/23/2022 21:39,55466,1,0,88.93,5,0
48566,03/27/2021 8:16,54847,2,0,124.56,0,0
48567,11/12/2022 7:46,48447,1,0.1,9.23,5,0
48568,02/17/2022 5:01,56380,2,0,60.18,2,0
48569,10/15/2022 12:18,76600,1,0.05,100.08,16,0
48570,01/24/2021 16:26,75193,4,0,131.72,45,0
48571,12/03/2022 4:47,58996,1,0,11.42,15,0
48572,02/19/2023 23:36,92359,2,0,273.94,3,0
48573,06/04/2023 8:06,73158,1,0.1,79.17,0,0
48574,05/27/2021 19:44,94966,1,0,49.85,0,0
48575,08/27/2023 4:19,83575,1,0,104.15,24,0
48576,11/12/2022 6:56,80346,1,0,30.7,16,0
48577,06/16/2021 15:13,38122,1,0,,11,0
48578,02/27/2022 22:40,73138,1,0.2,,3,0
48579,08/10/2023 16:10,18752,1,0.15,60.12,0,0
48580,01/18/2021 23:14,93779,1,0.05,36.67,10,0
48581,06/25/2023 2:20,43184,1,0,55.93,0,0
48582,11/26/2021 7:00,61077,2,0.15,138.48,43,0
48583,12/25/2022 10:00,89883,1,0.05,,46,0
48584,11/06/2023 22:03,44075,1,0.2,88.3,15,0
48585,04/02/2021 16:41,54412,1,0,52.95,42,0
48586,02/01/2022 8:46,15391,1,0.05,40.17,14,0
48587,05/20/2022 17:34,47461,1,0,81.9,43,0
48588,05/03/2023 5:22,10178,2,0.05,127.45,30,0
48589,10/24/2022 10:05,26598,1,0.05,290.52,14,0
48590,06/25/2022 21:38,79223,3,0.1,217.11,30,0
48591,02/27/2022 18:07,57056,3,0,228.6,0,0
48592,12/28/2023 16:08,7576,1,0.1,60.9,12,0
48593,09/12/2022 7:10,82920,1,0.1,143.45,42,0
48594,08/24/2023 20:07,89808,2,0.1,84.83,45,0
48595,06/23/2023 10:19,48728,1,0,231.28,11,0
48596,02/25/2022 0:39,72105,1,0,28.26,26,0
48597,10/09/2021 11:58,93522,1,0.05,9.97,33,0
48598,09/04/2021 18:32,95476,1,0,18.88,35,0
48599,08/12/2022 22:57,44451,4,0.1,305.71,9,0
48600,02/28/2022 5:38,38060,1,0,-38.62,11,1
48601,04/07/2022 19:45,50556,1,0,184.06,42,0
48602,06/14/2023 16:32,68566,1,0,30.93,3,0
48603,02/06/2022 16:33,45985,2,0,220.16,0,0
48604,01/31/2023 5:29,67859,1,0.05,41.14,17,0
48605,04/13/2022 19:45,4473,1,0,98.34,18,0
48606,06/02/2022 17:30,94619,1,0,-19.82,0,1
48607,10/01/2021 13:42,35631,1,0,72.18,0,0
48608,04/11/2021 10:14,92384,1,0.15,72.9,21,0
48609,11/11/2023 0:41,24725,1,0,,14,0
48610,10/07/2022 13:34,34973,4,0,115.92,0,0
48611,04/04/2021 0:04,59633,3,0,186.72,17,0
48612,03/21/2023 19:42,8373,1,0.2,57.37,0,0
48613,07/05/2023 23:19,58694,1,0,49.36,10,0
48614,01/19/2023 21:12,70410,1,0.1,,49,0
48615,01/14/2023 11:31,96986,1,0,76.23,24,0
48616,09/14/2022 10:10,72680,1,0,54.57,20,0
48617,06/23/2023 21:51,50378,1,0,138.47,48,0
48618,01/12/2022 17:33,8028,1,0.05,45.42,8,0
48619,08/17/2023 1:30,67937,1,0,185.92,23,0
48620,01/13/2023 18:13,73456,1,0,17.83,0,0
48621,11/06/2022 11:19,62593,1,0.05,150.66,26,0
48622,01/01/2023 8:07,59255,1,0,8.58,2,0
48623,06/09/2022 3:53,43051,1,0,33.18,0,0
48624,08/31/2022 16:21,21413,1,0.15,5.68,10,0
48625,11/16/2023 14:11,75003,2,0,163.88,2,0
48626,08/07/2021 16:55,84676,1,0.05,77.84,8,0
48627,06/03/2022 5:38,17745,1,0,,46,0
48628,03/26/2023 10:55,63473,2,0,138.32,43,0
48629,10/11/2021 0:11,21354,1,0,42.98,3,0
48630,08/31/2023 14:14,64418,2,0,196.46,9,0
48631,04/13/2021 9:40,88545,1,0.15,65.13,11,0
48632,06/24/2023 8:39,15526,1,0,25.17,0,0
48633,12/18/2021 16:09,64160,1,0,,40,0
48634,12/20/2022 13:44,62703,2,0,,4,0
48635,12/29/2022 15:11,36932,1,0.15,17.17,47,0
48636,05/05/2022 12:28,68373,1,0,25.18,3,0
48637,08/22/2022 17:39,29707,1,0.15,59.02,30,0
48638,10/17/2021 5:42,6423,4,0.15,119.41,35,0
48639,06/02/2021 20:05,64233,1,0.05,44.01,0,0
48640,12/21/2023 9:48,65058,1,0,48.37,0,0
48641,10/15/2023 20:36,77586,1,0.1,62.15,17,0
48642,05/17/2021 9:14,22165,1,0,106.13,29,0
48643,10/24/2021 14:19,34200,1,0,74.69,21,0
48644,07/17/2022 5:26,5557,1,0.1,38.98,45,0
48645,02/25/2023 6:17,90650,1,0.1,19.95,0,0
48646,04/18/2021 8:27,79496,2,0,138.04,0,0
48647,03/14/2021 17:11,821,1,0,101.85,24,0
48648,09/16/2021 0:01,31608,3,0,39,43,0
48649,08/03/2023 2:07,82965,1,0,18.15,28,0
48650,11/13/2022 19:26,20002,3,0.05,66.69,8,0
48651,06/16/2021 4:57,20303,3,0.05,27.59,39,0
48652,02/19/2023 15:14,49974,3,0,108.3,0,0
48653,12/09/2023 11:54,9822,1,0,,16,0
48654,11/13/2021 10:06,18861,1,0.1,48.51,0,0
48655,12/26/2021 20:57,91265,1,0,121.82,22,0
48656,06/18/2021 12:02,78548,1,0,24.94,49,0
48657,04/10/2022 8:04,67540,2,0,,28,0
48658,10/08/2023 14:49,78869,1,0,13.9,0,0
48659,06/16/2022 9:05,18538,1,0,59.58,1,0
48660,01/15/2023 9:31,50493,1,0,17.14,33,0
48661,05/11/2021 9:28,48838,1,0,49.56,37,0
48662,03/16/2021 16:35,72394,2,0.1,145.62,25,0
48663,03/16/2021 10:18,33131,1,0.05,126.74,36,0
48664,05/02/2022 21:13,49421,1,0.1,,24,0
48665,02/03/2022 10:28,99130,1,0.15,63.32,24,0
48666,08/09/2022 23:24,80519,2,0.15,60.64,23,0
48667,02/27/2021 9:58,46617,1,0,83.35,29,0
48668,04/04/2021 13:58,4361,1,0,12.84,31,0
48669,08/19/2023 14:51,40978,2,0,302.66,18,0
48670,09/04/2023 14:36,80017,3,0,,50,1
48671,07/02/2022 15:17,19629,1,0,46.35,27,0
48672,02/09/2023 18:17,82082,3,0,52.17,37,0
48673,08/12/2023 13:55,84482,1,0.05,258.82,49,0
48674,04/04/2023 21:53,60538,1,0,,0,0
48675,01/31/2023 16:11,95124,1,0.05,-67.33,46,1
48676,02/19/2022 12:54,43695,1,0.15,11.39,6,0
48677,11/12/2022 10:53,59496,2,0,145.38,45,0
48678,02/25/2022 15:50,11388,2,0,119.42,18,0
48679,01/24/2021 4:08,49689,3,0,71.73,21,0
48680,03/09/2023 1:26,23764,1,0,15.05,21,0
48681,10/06/2023 3:33,96693,3,0.05,307.74,17,0
48682,09/21/2022 7:24,95690,1,0,,23,0
48683,03/29/2021 14:09,4193,1,0,,8,0
48684,05/05/2022 18:18,23196,3,0.05,41.7,29,0
48685,05/09/2022 17:44,2406,1,0.05,80.15,22,0
48686,01/13/2022 4:25,320,2,0,43.64,0,0
48687,07/29/2021 12:06,80124,1,0.15,46.94,44,0
48688,08/01/2022 5:04,16318,1,0.15,45.51,47,0
48689,11/25/2022 19:02,80040,1,0.05,208.66,29,0
48690,02/12/2021 12:34,42460,2,0.05,,15,0
48691,08/12/2021 7:07,23983,2,0.1,47.45,36,0
48692,01/20/2021 17:13,32036,1,0,,43,0
48693,07/20/2022 22:19,42239,1,0,58.76,0,0
48694,06/29/2023 10:11,88100,2,0,243.64,0,0
48695,08/11/2022 8:10,93758,1,0,,5,0
48696,12/19/2021 22:44,69797,1,0,152.16,5,0
48697,11/09/2022 20:43,13292,4,0.1,716.11,13,0
48698,03/09/2023 17:33,45015,1,0,172.04,48,0
48699,02/21/2021 22:26,4758,1,0,,26,0
48700,12/10/2023 17:18,77013,1,0,99.89,11,0
48701,08/19/2021 19:28,81981,2,0,120.12,32,0
48702,07/07/2021 17:31,89857,2,0,31.12,3,0
48703,02/13/2023 21:52,78794,1,0.15,85.65,41,0
48704,07/05/2022 16:34,89547,3,0,535.08,21,0
48705,09/12/2023 6:55,55328,3,0,483.84,0,0
48706,08/15/2021 21:26,67713,1,0.15,91.76,0,0
48707,01/29/2021 12:31,21296,1,0,94.73,31,0
48708,12/31/2022 15:10,64226,1,0,45.07,47,0
48709,03/12/2021 14:13,70076,3,0.05,84.42,50,0
48710,10/08/2021 10:57,60426,1,0.1,140.73,20,0
48711,01/08/2023 13:22,53482,1,0,46.83,29,0
48712,01/19/2023 18:27,96703,1,0.2,109.29,20,0
48713,10/10/2021 22:40,95551,2,0.05,18.94,2,0
48714,12/18/2022 4:09,50635,1,0.2,94.21,40,0
48715,12/22/2022 17:02,36587,1,0,160.82,0,0
48716,06/10/2022 7:13,82514,1,0,187.2,0,0
48717,12/21/2023 10:42,87398,1,0,117.38,31,0
48718,02/18/2023 11:06,96866,1,0.1,,0,0
48719,03/19/2023 16:28,40999,1,0,63.61,23,0
48720,07/28/2021 14:58,62426,1,0.05,,49,0
48721,06/30/2022 19:03,76480,1,0,205.02,8,0
48722,10/08/2021 18:47,92489,2,0.1,263.02,24,0
48723,12/30/2021 15:47,38173,1,0.05,135.66,6,0
48724,05/23/2021 21:26,28220,1,0,37.16,37,0
48725,12/05/2023 9:20,72120,1,0,95.83,11,0
48726,07/19/2021 4:15,99756,4,0,-476.12,4,1
48727,10/08/2021 19:47,44813,3,0.15,40.57,48,0
48728,10/24/2023 0:40,68067,1,0,62.85,47,0
48729,11/07/2023 19:16,48832,1,0.1,14,23,0
48730,11/29/2021 22:15,91311,1,0,13.89,34,0
48731,11/22/2021 8:30,88621,3,0.15,340.37,25,0
48732,12/09/2021 12:34,38202,1,0,112.03,25,0
48733,08/10/2023 5:37,40198,1,0,49.33,0,0
48734,06/25/2021 19:57,27187,3,0,,17,0
48735,09/14/2021 10:26,70298,1,0.1,,0,0
48736,07/26/2023 5:08,54698,2,0.2,260.43,44,0
48737,08/17/2021 13:38,89121,2,0,167,45,0
48738,09/18/2023 10:01,51032,1,0,,0,0
48739,08/20/2023 20:03,19693,1,0,34.84,1,0
48740,01/06/2021 0:33,56076,1,0,37.35,30,0
48741,01/01/2023 12:03,22245,2,0,43.86,14,0
48742,12/25/2023 17:55,49502,1,0,85.54,19,0
48743,11/23/2023 21:47,64011,1,0,103.17,28,0
48744,03/20/2021 2:26,11657,2,0.15,9.74,23,0
48745,08/28/2023 12:37,499,1,0,32.84,0,0
48746,12/02/2023 15:12,24750,1,0.05,,4,0
48747,08/11/2023 19:32,91827,1,0.05,77.78,42,0
48748,10/14/2021 18:40,14487,1,0.2,14.9,23,0
48749,10/18/2021 13:51,30064,2,0,47.64,25,0
48750,08/07/2023 16:13,89597,1,0.1,25.2,7,0
48751,03/03/2023 17:47,74949,1,0,,16,0
48752,10/10/2021 6:39,71853,2,0,123.56,25,0
48753,11/28/2023 19:58,52462,1,0.05,187.32,5,0
48754,06/17/2021 11:19,10410,1,0,12.44,38,0
48755,10/21/2021 10:13,65163,1,0,77.61,0,0
48756,07/27/2021 8:18,9034,1,0,-8.77,10,1
48757,04/11/2021 20:57,25307,1,0.15,48.36,36,0
48758,11/22/2023 23:43,39941,1,0,74.99,0,0
48759,05/31/2023 10:49,66508,1,0,27.33,0,0
48760,06/02/2021 9:42,55175,3,0,46.02,2,0
48761,10/07/2023 2:13,27636,2,0.15,149.19,33,0
48762,01/23/2023 21:15,69852,1,0.05,49.73,6,0
48763,11/22/2023 21:45,39209,1,0,48.87,7,0
48764,01/12/2023 22:23,1558,2,0,,14,0
48765,06/05/2023 23:02,9237,2,0,,45,0
48766,07/05/2021 14:05,84106,1,0,152.54,0,0
48767,11/01/2023 15:33,98242,2,0.05,302.84,0,0
48768,07/28/2021 6:07,17570,1,0,,39,0
48769,07/26/2022 16:15,98022,1,0.05,151.42,0,0
48770,06/21/2023 15:14,83052,1,0,111.42,23,0
48771,07/24/2021 16:55,95150,1,0.15,26.54,37,0
48772,02/21/2021 19:14,85777,3,0.15,83.74,19,0
48773,07/05/2023 7:02,39324,1,0,142.8,0,0
48774,07/09/2022 6:50,75808,2,0,90.88,28,0
48775,09/08/2023 16:34,70262,1,0,76.23,27,0
48776,06/19/2023 21:17,2756,1,0,17.83,16,0
48777,01/26/2023 16:03,31952,1,0,64.43,0,0
48778,07/03/2022 6:45,46465,1,0,23.85,47,0
48779,07/25/2022 9:27,60546,1,0.1,25.2,2,0
48780,07/25/2022 20:13,40527,1,0,,11,0
48781,08/01/2021 15:48,198,1,0,69.73,16,0
48782,04/03/2023 14:08,6985,1,0.15,59.91,50,0
48783,06/21/2021 13:46,70881,1,0.05,,0,0
48784,08/31/2021 13:23,7090,1,0,57.05,14,0
48785,01/17/2021 15:58,66474,1,0,50.11,0,0
48786,02/09/2023 14:42,70221,1,0,,23,0
48787,02/27/2021 23:57,88943,2,0,-242.24,42,1
48788,12/09/2022 15:38,84828,1,0.15,21.56,0,0
48789,08/27/2022 17:34,25780,1,0,81.11,24,0
48790,08/24/2022 21:54,76585,1,0,91.28,29,0
48791,08/06/2023 17:31,76681,4,0.05,184.57,0,0
48792,09/28/2022 16:52,48453,1,0.2,116.58,24,0
48793,12/14/2022 11:15,6483,1,0,108.96,8,0
48794,07/08/2021 1:30,40269,1,0,48.07,16,0
48795,11/05/2021 15:33,91123,1,0,11.22,2,0
48796,10/19/2022 16:02,51848,1,0,-62.69,45,1
48797,09/25/2023 13:31,78406,1,0,,26,0
48798,07/24/2021 5:37,64353,1,0,44.41,0,0
48799,01/07/2022 10:52,82169,1,0.15,58.38,40,0
48800,02/26/2021 10:24,95403,1,0.05,-24.51,25,1
48801,04/17/2023 6:55,27294,1,0,101.19,24,0
48802,01/18/2022 22:38,52988,1,0.15,120.26,46,0
48803,01/01/2021 9:09,71719,2,0.05,117.53,4,0
48804,05/10/2022 20:24,21334,1,0,91.96,5,0
48805,08/08/2021 1:24,75266,1,0.05,258.82,36,0
48806,02/05/2021 13:07,77753,1,0,,0,0
48807,11/17/2022 13:56,13068,4,0.1,,7,0
48808,11/20/2021 5:15,75695,2,0,18.96,20,0
48809,12/17/2021 7:24,3176,1,0,37.35,45,0
48810,11/14/2021 7:41,47076,1,0,,35,0
48811,09/27/2022 9:16,93668,3,0,29.31,0,0
48812,08/26/2022 19:14,25801,1,0,95.03,11,0
48813,12/14/2023 7:13,4962,2,0,69.1,0,0
48814,10/08/2022 18:27,89391,1,0.1,19.73,12,0
48815,10/15/2023 22:31,44634,1,0,,33,0
48816,12/06/2023 5:32,32652,1,0.05,71.08,42,0
48817,06/21/2022 3:40,73679,1,0,,43,0
48818,06/29/2021 3:32,92680,1,0,156.43,10,0
48819,04/26/2021 17:41,12901,1,0,76.27,7,0
48820,10/21/2023 6:08,87180,1,0.05,104.64,6,0
48821,05/30/2021 20:51,51516,3,0,422.31,0,0
48822,11/17/2022 11:17,17754,1,0.15,103.99,11,0
48823,02/01/2021 3:28,52884,1,0,161.46,31,0
48824,09/22/2021 15:43,25153,1,0,76.12,21,0
48825,02/27/2021 14:40,83951,2,0,184.92,2,0
48826,10/25/2023 5:33,13526,1,0.05,30.76,2,0
48827,08/04/2021 16:59,19378,1,0,50.05,0,0
48828,10/20/2021 20:37,22864,1,0.15,10.81,3,0
48829,10/31/2022 14:53,36753,1,0,71.58,8,0
48830,08/30/2023 0:02,34157,3,0,15.81,17,0
48831,12/19/2022 20:53,60824,1,0,62.14,39,0
48832,06/03/2023 3:39,88055,1,0,87.18,46,0
48833,04/09/2021 8:06,83139,1,0.15,50.84,21,0
48834,06/13/2022 15:34,57553,1,0.05,137.65,0,0
48835,08/31/2023 14:53,94593,1,0,91.14,40,0
48836,12/25/2022 14:50,79355,1,0,115.37,43,0
48837,02/04/2022 4:29,75636,1,0,,24,0
48838,05/10/2022 23:50,72028,1,0,42.28,0,0
48839,11/20/2023 6:46,23737,2,0,154.92,0,0
48840,04/02/2021 5:44,37720,1,0.05,85.69,20,0
48841,06/28/2023 12:08,62413,1,0,,0,0
48842,11/27/2021 8:03,13095,1,0,18.51,13,0
48843,01/18/2022 6:04,11424,3,0.05,,0,0
48844,07/15/2022 12:04,7245,1,0,85.57,48,0
48845,12/31/2023 19:31,48918,1,0.1,,39,0
48846,11/12/2021 17:38,5454,2,0,99.02,4,0
48847,10/16/2023 20:55,41476,1,0,53.09,6,0
48848,07/16/2023 8:49,58244,1,0,18.88,19,0
48849,05/31/2023 4:37,79716,2,0,323.96,36,0
48850,04/25/2021 18:12,99986,2,0,229.84,19,0
48851,10/26/2023 2:14,49239,1,0,24.43,47,0
48852,04/01/2021 13:13,75775,1,0,131.67,7,0
48853,03/11/2021 18:47,22936,1,0.05,66.93,14,0
48854,10/19/2021 20:39,1221,1,0,,0,0
48855,03/16/2021 14:49,7726,1,0.1,66.46,23,0
48856,11/29/2023 13:59,80278,1,0,41.07,40,0
48857,10/19/2021 1:08,44176,1,0.05,192.92,40,0
48858,02/09/2023 15:15,35870,1,0,143.14,30,0
48859,12/10/2021 23:54,35672,2,0.2,,31,0
48860,07/26/2022 12:13,42101,1,0.05,83.83,4,0
48861,08/27/2021 0:15,46204,1,0,49.51,26,0
48862,11/03/2021 7:04,44082,1,0,9.97,0,0
48863,08/05/2022 19:48,3894,2,0,92.4,45,0
48864,07/14/2022 11:52,88124,1,0,56.78,15,0
48865,11/25/2023 18:27,27590,1,0,171.13,18,0
48866,12/17/2021 16:20,34806,2,0,57.36,15,0
48867,01/04/2021 7:20,68694,3,0.1,,0,0
48868,05/13/2022 6:45,87345,3,0,263.34,8,0
48869,01/26/2021 5:52,20959,1,0.15,56.98,11,0
48870,10/31/2023 16:38,56148,1,0.15,68.98,0,0
48871,01/11/2022 23:28,18740,1,0,94.36,28,0
48872,05/14/2021 18:28,19420,1,0.2,,43,0
48873,12/11/2023 16:48,24807,1,0.1,17.87,31,0
48874,05/26/2021 7:50,21403,2,0,41.8,27,0
48875,06/09/2022 11:11,12185,1,0.2,-40.2,0,1
48876,08/14/2023 8:23,44965,1,0,16.66,0,0
48877,12/23/2021 15:30,83540,1,0,-254.34,17,1
48878,12/17/2023 6:21,51149,4,0.05,168.72,0,0
48879,01/02/2023 16:46,28763,1,0,,0,0
48880,11/16/2021 22:04,14848,1,0.05,65.53,0,0
48881,04/30/2021 12:58,77908,2,0.1,165.24,12,0
48882,06/23/2021 15:20,62768,1,0,41.19,26,0
48883,01/10/2021 15:26,93704,1,0.1,30.79,16,0
48884,10/20/2022 0:27,19272,1,0,17.39,20,0
48885,03/26/2022 21:38,46507,1,0.05,63.48,33,0
48886,05/20/2021 22:01,58036,3,0,314.94,6,0
48887,01/09/2021 20:45,52413,1,0,14.4,38,0
48888,12/24/2023 11:31,1994,1,0,142.74,37,0
48889,07/20/2021 8:40,50624,3,0,,18,0
48890,12/04/2022 21:24,83270,1,0,88.29,41,0
48891,02/13/2022 1:54,1566,1,0,86.99,0,0
48892,12/24/2022 7:39,65951,1,0,-65.8,28,1
48893,02/26/2023 6:34,60003,1,0,110.08,40,0
48894,04/16/2022 8:12,28807,1,0.1,137.47,22,0
48895,02/24/2023 6:31,54588,2,0.1,113.08,21,0
48896,07/21/2021 21:53,33454,1,0.05,56.82,31,0
48897,05/27/2022 12:26,38133,1,0,40.91,0,0
48898,05/15/2023 8:40,26466,1,0,44.24,6,0
48899,11/27/2023 23:35,29453,1,0.2,101.45,6,0
48900,01/08/2023 4:16,99539,4,0,335.56,7,0
48901,02/08/2022 13:17,86972,1,0,55.68,0,0
48902,12/06/2022 15:36,50816,1,0,60.53,4,0
48903,08/29/2023 12:02,91611,1,0,26.36,35,0
48904,01/22/2022 1:59,64043,1,0.05,150.66,27,0
48905,06/13/2022 17:25,85548,1,0.2,-29.21,22,1
48906,06/30/2021 9:20,87222,3,0,424.44,20,0
48907,09/18/2022 15:08,53807,1,0,52.12,40,0
48908,05/13/2021 1:27,64933,1,0.2,9.97,6,0
48909,06/17/2022 0:40,66044,2,0.05,116.53,24,0
48910,07/07/2022 21:37,73267,3,0.1,119.88,18,0
48911,05/31/2023 16:49,22940,3,0,83.55,31,0
48912,11/04/2021 9:26,23054,1,0,16.14,11,0
48913,11/04/2022 4:20,29181,3,0,91.95,0,0
48914,10/29/2021 4:54,33374,2,0.1,317.97,0,0
48915,10/03/2023 11:34,93740,1,0.05,178.15,0,0
48916,10/25/2021 5:52,95589,4,0.15,136.88,31,0
48917,12/11/2022 15:00,1446,1,0,27,0,0
48918,01/08/2021 23:22,57802,1,0.15,98.55,48,0
48919,05/30/2022 3:58,86920,1,0.1,87.29,19,0
48920,11/25/2021 12:46,33626,2,0.1,196.79,14,0
48921,02/01/2023 5:40,17721,2,0.1,84.76,0,0
48922,10/10/2021 14:39,12736,1,0,99.37,0,0
48923,07/23/2022 16:13,63624,1,0,12.02,29,0
48924,07/14/2021 15:04,10544,1,0,18.25,36,0
48925,04/08/2021 18:05,39515,1,0.1,,25,0
48926,05/17/2021 17:22,49024,1,0,6.35,32,0
48927,04/08/2021 17:57,1357,3,0,399.6,50,0
48928,01/14/2021 17:47,74124,1,0.1,67.84,4,0
48929,04/18/2021 8:01,38812,1,0.05,74.23,44,0
48930,06/11/2022 22:44,85950,2,0.1,129.24,0,0
48931,06/20/2023 21:37,98049,1,0,,25,0
48932,03/19/2023 23:28,30410,1,0,141.7,2,0
48933,07/01/2023 20:20,43078,1,0,138.05,5,0
48934,05/28/2021 8:19,24465,2,0,-70.38,18,1
48935,12/25/2021 6:12,80523,1,0.2,44.38,0,0
48936,09/02/2021 5:18,91621,1,0.1,51.46,31,0
48937,12/16/2021 21:23,92852,3,0.1,165.43,20,0
48938,03/08/2021 10:31,17392,3,0.05,48.39,9,0
48939,04/11/2021 17:33,16989,1,0,174.65,45,0
48940,07/22/2021 19:02,49174,1,0.1,112.14,23,0
48941,05/07/2022 13:57,24411,2,0,30.44,36,0
48942,07/12/2021 8:50,14375,1,0,101.64,0,0
48943,08/05/2021 2:50,7049,1,0,31.47,48,0
48944,01/10/2022 19:53,98138,1,0,,31,0
48945,01/10/2021 4:56,13111,3,0.15,47.07,48,0
48946,12/17/2023 12:47,20991,1,0,30.93,7,0
48947,03/29/2023 17:51,85741,2,0.05,164.08,14,0
48948,06/19/2023 3:20,76751,1,0,77.8,9,0
48949,03/16/2022 14:48,17034,1,0,44.99,0,0
48950,04/08/2022 17:25,92109,2,0.1,172.49,39,0
48951,04/28/2022 4:18,6497,3,0,-462.51,49,1
48952,03/26/2023 7:45,73896,2,0.1,195.73,47,0
48953,05/07/2023 17:05,94560,1,0.2,19.96,47,0
48954,06/19/2021 9:46,63509,1,0.1,104.92,16,0
48955,09/15/2021 16:02,7206,1,0,21.29,0,0
48956,08/29/2021 6:41,84044,2,0.1,271.3,0,0
48957,11/26/2022 19:45,53222,1,0,66.87,3,0
48958,12/20/2021 17:31,92721,1,0,61.86,17,0
48959,12/13/2022 7:51,83367,1,0.05,65.26,49,0
48960,01/18/2023 0:18,78659,1,0,42,9,0
48961,10/13/2021 18:26,40851,3,0.05,,39,0
48962,02/22/2021 13:18,38363,1,0.1,,11,0
48963,04/21/2023 2:21,30548,1,0,73.55,17,0
48964,01/21/2023 23:34,55235,1,0,-119.03,44,1
48965,03/13/2022 11:59,74719,1,0,57.68,17,0
48966,03/11/2022 7:57,28033,1,0.1,52.65,6,0
48967,06/21/2022 22:29,99301,1,0.15,42.44,6,0
48968,08/24/2023 10:19,66915,1,0,-69.93,30,1
48969,07/04/2021 14:35,70692,2,0.2,28.91,29,0
48970,07/07/2023 5:44,42153,1,0.05,49.65,0,0
48971,11/18/2023 16:36,28273,1,0,205.02,21,0
48972,05/20/2022 14:12,27771,1,0,112.03,0,0
48973,02/21/2021 15:00,71909,1,0,70.73,0,0
48974,05/08/2021 6:14,12144,1,0.15,52.08,6,0
48975,08/18/2023 19:40,60656,1,0.1,76.41,30,0
48976,08/08/2023 13:12,21672,1,0,,48,0
48977,06/11/2022 20:38,74553,1,0,23.39,33,0
48978,01/02/2022 12:13,99260,1,0.1,129.21,0,0
48979,01/13/2023 0:36,47300,1,0,,33,0
48980,09/04/2021 16:46,7565,1,0,23.39,17,0
48981,12/03/2022 7:48,86173,3,0,241.71,22,0
48982,07/31/2023 15:39,92122,1,0,38.14,4,0
48983,04/16/2022 18:18,68615,1,0,60.77,44,0
48984,04/22/2022 21:06,41135,1,0.05,73.47,4,0
48985,03/16/2021 6:59,13287,1,0,20.1,29,0
48986,07/23/2023 9:28,76853,1,0,83.07,5,0
48987,01/03/2023 3:04,71295,1,0.05,,16,0
48988,01/31/2022 10:15,95434,2,0,328.8,0,0
48989,01/03/2023 17:36,85323,1,0,53.2,39,0
48990,11/15/2021 14:42,76114,1,0.1,100.83,32,0
48991,08/09/2021 15:59,50952,2,0,134.82,18,0
48992,02/07/2023 6:34,89958,1,0.1,118.21,0,0
48993,03/29/2022 17:39,56815,1,0,40.1,6,0
48994,12/06/2022 13:01,2595,1,0,74.5,20,0
48995,01/21/2021 6:45,21276,1,0,40.91,33,0
48996,06/16/2022 8:03,42940,1,0.15,35.22,0,0
48997,11/14/2021 3:19,21296,1,0.05,89.45,29,0
48998,05/14/2021 14:36,36684,1,0.1,118.2,36,0
48999,03/22/2023 17:11,19481,3,0,155.37,18,0
49000,12/26/2023 17:58,58367,1,0,44.12,45,0
49001,08/27/2021 9:35,62684,1,0,11.31,18,0
49002,07/12/2021 9:21,98463,1,0,98.84,44,0
49003,10/17/2021 18:21,97864,1,0,71.75,8,0
49004,06/02/2022 2:08,33179,1,0,18.06,0,0
49005,01/01/2021 18:08,8434,1,0.05,8.01,6,0
49006,09/29/2021 18:43,87826,1,0.05,91.06,0,0
49007,07/30/2021 16:15,61410,2,0,69.68,0,0
49008,05/03/2022 9:15,46147,1,0,10.99,7,0
49009,10/11/2022 18:36,4742,1,0.05,,29,0
49010,04/21/2021 23:36,81100,1,0.1,69.72,0,0
49011,08/10/2023 4:53,56574,1,0,13.83,31,0
49012,09/09/2023 15:34,44336,3,0,44.7,28,0
49013,02/09/2022 7:23,8561,1,0,35.13,25,0
49014,09/16/2023 8:15,99772,1,0.05,53.17,46,0
49015,03/07/2021 22:10,1100,1,0,,14,0
49016,01/28/2023 13:11,53871,2,0,88.92,36,0
49017,07/30/2021 11:49,21300,1,0,101.44,40,0
49018,06/08/2023 17:56,71029,1,0.1,167.33,1,0
49019,02/18/2021 1:26,23946,2,0,211.88,49,0
49020,06/27/2023 11:02,96947,2,0,50.3,39,0
49021,11/12/2022 20:05,52734,3,0,478.17,12,0
49022,03/26/2022 23:25,71210,1,0,,3,0
49023,06/27/2023 20:45,68515,1,0.1,13.51,17,0
49024,03/12/2023 2:53,61684,2,0,193.98,0,0
49025,01/03/2023 18:46,61694,3,0,-180.6,41,1
49026,11/08/2023 11:24,53881,4,0,130.56,3,0
49027,11/17/2021 8:38,30631,1,0,-152.37,15,1
49028,09/12/2021 14:16,76457,1,0,21.52,43,0
49029,05/14/2022 16:53,17286,1,0,7.42,38,0
49030,01/23/2021 0:32,78603,1,0,,9,0
49031,04/24/2021 21:05,67125,1,0,24.48,0,0
49032,02/05/2023 5:39,89518,2,0.15,67.76,36,0
49033,04/16/2021 16:33,51193,1,0,32.84,8,0
49034,12/05/2023 11:54,91965,1,0,14.39,25,0
